id,text,retweet_count,reply_count,like_count,topic,reception,
1.47E+18,"Had my covid booster, still to try get the flu jab though :(",0,1,0,po,1,
1.47E+18,"You do realize that the narrative is promoting ""Omicron"" as a NEW virus.  ""CDC announces first case in US.""  ""Moderna says 💉 may not work against Omicron.""  They are setting up for a new Omicron 💉 2 dose $$ maker. Like a 💉 Ground Hog's Day.   See how this ages.",4,3,10,sr,-1,
1.47E+18,"fema: RT @CDCgov: Kids may have some side effects after getting their #COVID19 vaccine. These may include:
- Tiredness
- Headache
- Fever
- Pain where they got the shot

These are normal signs that their body is building protection and should go away in … https://t.co/QPpZo4joKk",0,0,0,sn,1,
1.47E+18,Imagine being anti-abortion and anti-vax and thinking it’s not okay for a government to compel a vaccine but it’s okay for them to force someone to go through an entire life threatening pregnancy and childbirth. I just can’t wrap my mind around the cognitive dissonance.,0,0,0,po,1,
1.47E+18,"Mandate

The final position

I force my neighbor to force jab his children so the older generations feel safe

the children don't know they have that cow pox virus but I am going to force my neighbor to jab them regardless

danger to kids uncertain

what a sick society are we!",0,0,0,po,-1,
1.47E+18,fema: RT @CDCgov: Breaking: The first confirmed case of #OmicronVariant has been detected in the United States. Everyone 5 years and older should get vaccinated against #COVID19. Boosters are recommended for everyone 18 years and older. Read CDC's full s… https://t.co/BFvxMMGQVZ,0,0,0,sn,1,
1.47E+18,"Marcus Lamb, founder of Christian network Daystar and vaccine opponent, dies after contracting COVID-19 https://t.co/KqVL1j5LpE",0,0,0,pn,0,
1.47E+18,"Is it possible that omicron, being much more contagious and maybe significantly less virulent, could be, in effect, a natural COVID vaccine?",2,14,35,so,0,
1.47E+18,Federal Judge Blocks Biden’s Vaccine Mandate for U.S. Healthcare Workers https://t.co/ZRweH7GWpZ,0,0,0,pn,0,
1.47E+18,"But guys, do these booster 💉 work? #macgpodcastandchill",0,0,0,so,0,
1.47E+18,"i didn’t my final inforgraphic on covid in south africa and wow guys. absolute bottom

24% vaccination rate? ghetto.",0,0,0,sr,1,
1.47E+18,"Again, our LA County sheriff is more concerned with “alternative” GQP facts than he is about having his staff vaccinated.  He’s a disgrace!  

Sheriff Villanueva won't use county's COVID test provider over its alleged China ties https://t.co/nDa59oRrYz",0,0,0,pr,1,
1.47E+18,Now the question is how many of passengers who were with the person in the plane from South Africa to California  were infected ?good thing he is vaccinated it will tell us something are all those quarantined ? Were they vaccinated did he do a PCR before travelling back?#Omicron,0,0,0,sr,0,
1.47E+18,Another “devastating” ruling against Biden’s 💉 mandate for healthcare workers means it is now BLOCKED IN ALL 50 STATES 🤔! https://t.co/ikC8iJwQnr,0,0,0,pr,-1,
1.47E+18,IMAGINE BEIN TOM OLIVERSON A DOCTOR TALKIN UP HAVIN A SPECIAL SESSION 2 BAN VACCINE MANDATES ON THA DAY THA FIRST CASE OF OMICRON IS IDENTIFIED IN THA U.S. #TXLEGE,0,0,0,pr,1,
1.47E+18,Washtenaw County tops state with more than 40% of children age 5-11 vaccinated https://t.co/Xe1Lve0QUm,0,1,1,sn,0,
1.47E+18,I don't understand NZ's requirement for vaccine passes everywhere. The vaccines are only good for 6m before their effectiveness wains. What then? Booster shot pass?,0,0,0,pr,-1,
1.47E+18,"#BreakingNews

#pfizerleaks Whistleblower Goes On Record,Reveals Internal Emails from Chief Scientific Officer&Senior Director of Worldwide Research Discussing COVID Vaccine

‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’

https://t.co/Rvou2TGrFx",0,0,0,pn,-1,
1.47E+18,"🇬🇷Greek PM Kyriakos Mitsotakis announcing mandatory covid 💉 for all Greeks above 60years of age or be fined €100/month until u comply.

He has the audacity to say it's not a ""punishment"" but a ""price to pay for ur health""...""an act of justice 4"".. those who(quietly complied)... https://t.co/oKoLyBSARW",1,1,4,pr,-1,
1.47E+18,US Confirms Nation's First Case of Omicron Covid Variant in Fully Vaccinated Individual in California https://t.co/0XLX3yz4ou via @gatewaypundit,0,0,0,sn,0,
1.47E+18,Our jobs shouldn’t be on the line for this damn vaccine either.,0,0,0,eo,-1,
1.47E+18,"Marcus Lamb updates: The anti-vaccine Daystar televangelist died after his family said he had COVID, @catherinemarfin reports. #MarcusLamb #Daystar #COVID19 #coronavirus #vaccines #CovidVaccine #ChristianTV  https://t.co/pCt1UKS8F7",1,0,0,pn,0,
1.47E+18,Plaintiffs Seeking Religious Exemption from Private Employer's Vaccine Mandate Allowed to Proceed Pseudonymously https://t.co/loVGHhkwRq,0,0,0,pn,0,
1.47E+18,It Begins. Austria and Greece to Fine Citizens Who Refuse to Get Vaccinated https://t.co/2AtT21dZJx via @gatewaypundit,0,0,0,pn,-1,
1.47E+18,"Fully vaccinated.

https://t.co/t3aGaljlmJ",0,0,0,pn,1,
1.47E+18,"Another reason why I don’t believe in the vaccine, my coworker who has all his shots including the booster shot still got covid 😭😭 soooo whats the purpose of the vaccine ?¿",0,0,0,so,-1,
1.47E+18,Couple in damages fight over vaccine side effects A woman has described how she had to lea https://t.co/zJxGrNBQol,0,0,0,sn,0,
1.47E+18,"https://t.co/WzQ4B33zAQ
First U.S. case of omicron variant is found in California

The patient, who returned from South Africa last week, had been fully vaccinated and was showing mild symptoms.",0,0,0,sn,-1,
1.47E+18,High-Flying Anti-Vax Evangelical TV Network Founder Dies of COVID-19 https://t.co/1SF4ntcoe8 #SmartNews,0,0,0,pn,1,
1.47E+18,What an absolute dickhead but jail time for this? Mental - Man stopped 504 people from getting jabs after gluing vaccine centre locks https://t.co/iZ6aQJwUCC,0,1,0,pr,-1,
1.47E+18,David Byrne and the Talking Heads: Makin' flippy floppy; tryin' to do my best. That's how it goes as COVID vax mandates wend their way through the courts. Just ask @BalladHealth @WJHL11 https://t.co/EfS5cdjJPD,1,0,0,pn,0,
1.47E+18,"I currently do not trust a single thing this incompetent premier does.
#FireKenney #firetheucp #ableg #abpoli #abgov 

Kenney to give update on Alberta's goals to make its own vaccine https://t.co/Ptz60t2V9b",0,0,0,pr,-1,
1.47E+18,"Yep, exactly what they want!
https://t.co/tR2TeGAo1Z",0,0,0,pr,-1,
1.47E+18,"#BREAKING A person in #California who had been vaccinated against COVID-19 became the first in the #US to have an identified case of the #omicron variant, the White House announced Wednesday. https://t.co/0kdkU4ePcM",0,0,0,sn,0,
1.47E+18,"Anti Vax = Duped empty headed big mouth 

Vaccine Hesitate = Ill informed, ignorant n irresponsible 

“Let’s go Brandon” = latest slogan of hate n bigotry",0,0,0,po,-1,
1.47E+18,Dr Vernon Coleman – “We finally have evidence that authorities knew administering the Covid-19 Vaccine would be Mur  https://t.co/7anKHl9nTY,0,0,0,sn,-1,
1.47E+18,COVID booster acquired 💉💉💉,0,1,2,po,1,
1.47E+18,"I believe @NBSaphierMD and trust she has the best intentions of Americans. If she recommends to get a first dose of Pfizer/Moderna AFTER getting the JJ vaccine, then I would highly consider it.",0,0,0,sr,1,
1.47E+18,"GEMS report?
6. Show projections of what the current situation may look like in intensive care without large-scale 
vaccination or what it might look like in the future if the population refuses a booster vaccine. This 
reinforces the belief in the effectiveness of the vaccine.",0,0,0,sr,1,
1.47E+18,"Doc Suspended for COVID Misinfo; Copying Moderna; Healthcare Staff Crunch Looms
— This past week in healthcare investigations:
https://t.co/4jgFEWRIsO",0,0,0,pn,0,
1.47E+18,I don’t understand why we still having this vaccine conversation tbh… if you do you do and if you don’t you don’t. Shut up now.,0,0,0,po,-1,
1.47E+18,COVID-19: Great Yarmouth man jailed after supergluing lock on vaccination centre in Gorleston https://t.co/THGwqns1Tu,2,6,18,pn,0,
1.47E+18,Please get vaccinated.,4,0,6,po,1,
1.47E+18,What do you think: do you think it’s legal that the Connecticut Judicial Branch ignores an existing 18-year state order of vax law (19a-131e) to give itself power under another statute (51-1b & 51-5a) clearly meant for business matters & not public health?,0,0,0,pr,-1,
1.47E+18,Double-vaxxed LeBron has the 'Rona and people are wondering when Kyrie Irving can come back to play https://t.co/2aJGF7fU1h via @Not_the_Bee,0,0,0,pn,-1,
1.47E+18,Just had my booster jab- very well done to the Gateway Community Church- it was very well organised.  Also to the NHS staff a big shout out - actually got treated like a human being tonight- people listened.,0,0,0,po,1,
1.47E+18,"""Senate Republicans Threaten Shutdown Over Vaccine Mandates"" by Emily Cochrane via NYT https://t.co/HkFff2bi04",0,0,0,pn,0,
1.47E+18,It’s safe to say that those that haven’t taken the vaccine aren’t going to take it. Move along Biden. It’s over. Enough is enough,0,2,6,po,-1,
1.47E+18,But do you want things to get back to normal then go get the goddamn shot because it will prevent the spread of COVID and Omicron because I do not want another goddamn shut down,0,0,0,po,1,
1.47E+18,BioNTech CEO Says Vaccine Likely to Protect Against Severe COVID From Omicron https://t.co/VMIRIWSRa0 https://t.co/Aktau5JsjC,0,0,0,sn,1,
1.47E+18,".@abc7newsbayarea Vaccine fine? $100 is too much for many, irrelevant for others. Would prefer a percent of income.",0,0,0,pr,-1,
1.47E+18,"""Time to think about mandatory vaccination' across the ENTIRE EU, Ursula von der Leyen warns after Austria and Germany announced plans to force jabs on all adults.""

Seems they wan't to show that #EU really is Soviet Union 2.0.

Do not Comply.

https://t.co/KC6BQqEgPM",0,0,0,pr,-1,
1.47E+18,Guess tomorrow I'll go get my moderna booster. Too busy today.,0,0,0,po,1,
1.47E+18,"Wednesday evening UK news briefing: EU must consider mandatory Covid vaccination, says Ursula von der Leyen https://t.co/r941TV0SXK https://t.co/SwQMZ5aIgQ",0,0,0,pn,1,
1.47E+18,Booster Counteracts Waning Immunity of Initial Pfizer Doses https://t.co/43lqWHEM37 https://t.co/aAVfPuAgXH,0,0,0,sn,1,
1.47E+18,"We have been praying daily and fasting weekly, seeking the Lord’s intervention. Specifically, that Premier Silver would exclude faith gatherings from the proof of vaccination mandate. I am overjoyed to announce that our prayers have been answered! - https://t.co/oXSwCEI0tG https://t.co/vqVQ3NcJPU",0,0,0,pr,-1,
1.47E+18,"FASCISM LIES TO CONTROL YOUR MIND! KNOW YOUR ENEMY BEFORE IT'S LIES KILL YOU

The Next Challenge to Vaccinating Africa: Overcoming Skepticism https://t.co/gO49EPLAic",0,0,1,pr,-1,
1.47E+18,"Recent data, however, indicate that the epidemiological relevance of COVID-19 vaccinated individuals is increasing.
#Thl #rokotepassi 🚮
https://t.co/zDtUvqB6HJ",0,1,0,sn,-1,
1.47E+18,">@JohnCornyn on the forcing-shutdown-over-vax-mandate debate: ""“I don’t think shutdowns benefit people like some folks think they do.”",4,0,22,pn,-1,
1.47E+18,Had my booster jab today and it’s already making me feel rough https://t.co/Cz4LZmyck1,0,0,1,so,-1,
1.47E+18,"https://t.co/5SNQPm6znY Fauci: “I really don’t want to comment on the situation in individual states because there are so many factors from state to state that are different.”

Thank God @GovRonDeSantis didn't listen to Fauci & put in lockdowns or mask/vaccine mandates.",0,0,0,pr,-1,
1.47E+18,"#OmicronVarient has already been detected in the U.S,please protect yourselves today,get vaccinated and get your booster shot asap",2,0,3,sn,1,
1.47E+18,This is my dad he died struggling for air due to complications from covid. When I say get vaxxed I mean GET VAXXED. he had gotten both shots and still got covid. https://t.co/25vvM7QT66,1,0,2,so,1,
1.47E+18,I am officially triple vax’d!!!,0,0,0,po,1,
1.47E+18,"More important now than ever to help me out of here I don't want covid. Since everyone was vaccinated it's a newer strain. 

Fuck I was even talling abt my grandparents not that long ago. 

I hope you shitty antivaxxers are happy with yourselves.
 https://t.co/lBRLKatO04",1,0,0,po,1,
1.47E+18,White House Press Secretary Jen Psaki while answering Fox’s Peter Ducey questions  just stated that less then 20% of Americans are vaccinated.🤔,1,1,2,pr,-1,
1.47E+18,"This first case in the highest vaccinated state with the most restrictions. 
https://t.co/uOB87XTzB8",0,0,0,pr,-1,
1.47E+18,The second dose of the vaccine hitting hard,0,0,3,po,-1,
1.47E+18,"So a vaccinated traveler who wore a mask still got it? 🤔

0 reward for taking the jab risk... 

Wake the F up people!!!!

Omicron variant: Biden preparing stricter coronavirus testing for all travelers to US: LIVE UPDATES https://t.co/B1pDhxqfeK #FoxNews",0,0,0,pr,-1,
1.47E+18,"#BREAKING A person in #California who had been vaccinated against COVID-19 became the first in the #US to have an identified case of the #omicron variant, the White House announced Wednesday. https://t.co/mGq5zwiYVG",1,0,6,sn,0,
1.47E+18,Federal Judge Rejects DOD Claim That Pfizer EUA and Comirnaty Vaccines Are ‘Interchangeable’ https://t.co/SuxkIROl38,0,0,0,pn,0,
1.47E+18,Boosted 💉,0,0,0,po,1,
1.47E+18,One of the pros about being from tola is knowing for a fact that even if the vaccine had nanotechnology it wouldn’t work here,0,0,0,po,1,
1.47E+18,And the person in Ca. is vax ..But anyway …#OmicronVarient https://t.co/PnULvyhi8M,0,0,0,sr,-1,
1.47E+18,"Should vaccinated people wait to get boosted, given omicron & potential new boosters? 

""I would not be waiting,"" Dr. Fauci tells @PeterAlexander. ""The mistake people would make is to say let me wait & see if we get one. If you’re eligible for boosting, get boosted right now.""",3,0,7,sn,1,
1.47E+18,Why is it ok for my body my choice regarding abortion but not for the deadly jab,0,0,0,po,-1,
1.47E+18,Got my 3rd Covid vaccine and flu shot today. Anyone else getting theirs soon too?. I feel great. I’ll keep doing my part. #Covid_19 #GetVaccinatedNow #EqualityforAll,1,0,0,po,1,
1.47E+18,South Africans rush to get Covid-19 vaccine over mandate and Omicron fears https://t.co/g7Upc8YCIe via @businesstechSA,0,0,0,pn,0,
1.47E+18,JCVI advice on COVID-19 booster vaccines for those aged 18 to 39 and a second dose for ages 12 to 15 https://t.co/XWw7VWSZaa,0,0,0,sn,0,
1.47E+18,being vaccinated is not a personality trait. neither is being unvaccinated. i wish all yall would just stfu and get over urselves.,1,0,1,po,0,
1.47E+18,"Omicron: First US case found in person who was vaccinated but had not had booster, says Fauci

#DRANTHONYFAUCI #OMICRON

https://t.co/7kL4fdSfGY",0,0,0,sn,0,
1.47E+18,'Easier than a flu shot': Nova Scotia begins vaccinating children against COVID-19 https://t.co/AJ0fMyPYMI https://t.co/sayGoipXd1,2,1,6,sn,1,
1.47E+18,How can a fully vaccinated person get the virus. HOW @GregHuntMP,1,1,3,sr,-1,
1.47E+18,"$MRNA NEW ARTICLE : Moderna, Inc. (MRNA) Management Presents at NASDAQ 45th Investor Conference (Transcript) https://t.co/Z2PFX304ak Get all the latest $MRNA related news here : https://t.co/eMscFlSpdw",0,0,0,en,0,
1.47E+18,NE Gov. Ricketts Calls for End to Vaccine Mandates -- 'Horrible Policy' https://t.co/XXD1qW2eaI,0,0,0,pn,-1,
1.47E+18,Vaccination strongly encouraged ahead of Vooma weekend https://t.co/659UGTmzmk,1,0,2,pn,1,
1.47E+18,I don't feel nearly as sore as I did my first shot. Let's hope I don't feel nearly as sick either. This second dose was also J&J.,0,1,0,so,1,
1.47E+18,"One thing I’ve learned this year is that people be ready to blast your problems and throw them back in your face like they perfect. Can’t wait for an opportunity to take a jab, but god forbid you do the same.",0,0,0,po,-1,
1.47E+18,Sajid Javid says delivering Covid booster jabs is NHS’s new national mission https://t.co/N7VZcAysM1,5,9,10,pn,0,
1.47E+18,"Chickenpox Vaccine :  I wonder how many anti-vaxxers made sure their child received the CP shot when it was FDA approved in 1995 OR are a child who received the shot.. Most folks were so glad for the vaccine they didn't hesitate, even though long term effects were unknown. Hhmmm",0,0,0,sr,1,
1.47E+18,"Hospitalisations surged in South African epicentre of Gauteng, but only a quarter of population is vaccinated 
    Israeli officials claim Pfizer booster dose provides up to 90% protection against severe illness from Omicron https://t.co/OaZ0Qx93NH",0,0,0,sn,1,
1.47E+18,"The line for me was when we all got vaccinated and didn't get back to normal. 

What fucking line does the government have to cross before you say enough?",3,5,21,po,-1,
1.47E+18,Niggas got the vaccine with the boosters catching covid for the second / third time and I’m over here  unvaccinated healthy af,0,0,2,so,-1,
1.47E+18,"An interesting aspect of Roe v. Wade is that the decision was based off of Griswold’s creation of a constitutional right to privacy, which Roe imputed to a woman’s medical decisions. Thus, this new case could possibly have an ancillary impact on vaccine mandates. Crazy, right?",0,1,2,pr,0,
1.47E+18,It Begins. Austria and Greece to Fine Citizens Who Refuse to Get Vaccinated https://t.co/BMbai7rCw9 via @gatewaypundit,0,0,0,pr,-1,
1.47E+18,Almost every vaccine has more than 1 dose. Stop getting on here loud and wrong. And go get boosted for Covid and TDAP. Cause the way y’all be acting dumb I’d hate for you to step on a rusty nail.,2,0,4,so,1,
1.47E+18,"Utah senator demands answers from #CDC, #FDA after hundreds of #vaccine pat... https://t.co/MiwlOCZFR8 via @YouTube #NoVaccinePassports #MasksOff #NoVaccineMandates #FireFauci #AnthonyFauci #JoeBiden #KamalaHarrris #NancyPelosi #Democrats #CNN #BBC #FoxNews #MSNBC #BigPharma",0,0,0,pr,-1,
1.47E+18,wtf happened to my vaxcert why am i not recorded as fully vaxxed?i'm done 3 mo's ago🤔,0,0,0,po,0,
1.47E+18,"*WATCH LIVE*: ""#DrAnthonyFauci and White House press secretary #JenPsakiHoldARealNewsBriefing."" 
3,214 watching now ~ Started streaming 30 minutes ago at 11:00am December 1, 2021. Provided by: @PBSNewsHour. #WearAMask  and Choose #Vaccine💉I got #JandJ❤️ https://t.co/rHL7esWvsc",0,0,1,pr,1,
1.47E+18,"Lai Mohammed in Spain, says 'vaccine inequality will affect progress in fight against Covid' - https://t.co/i3yHiHdhP4 https://t.co/dTQGrgtoTA",0,0,0,pn,0,
1.47E+18,Could it be? The vax doing what the government wanted it to do. https://t.co/9AfhHZqPu9,0,0,0,po,-1,
1.47E+18,"I'm not even close to panicking about Omicron. We've experienced the Delta variant. Lamda. Mu. Alpha. etc. It's normal for mutations to happen. As long as you're vaccinated, you shouldn't worry. With booster shots and COVID pills next year, we should be OK",0,1,1,so,1,
1.47E+18,I got a COVID booster yesterday and it has knocked my ass out. My body is aching and my throat and all my lymph nodes are swollen:(,0,1,1,so,-1,
1.47E+18,Are we all just gonna pretend not to notice that all these original omicron positives are vaccinated.,15,12,128,so,-1,
1.47E+18,"december accountability fr

been fasting today so i did a dinner omad ! i was also supposed to work out but i got the vaccine and ur not allowed to exercise the whole day😕i know im gonna eat so much in the holidays so im just trying to even it out by st4rv!ng now lmao😛 https://t.co/phUzoY2dys",0,0,0,so,0,
1.47E+18,"Here’s our first documented case. In California, traveled to South Africa; double vaxxed and mild symptoms. 

https://t.co/bmCj1n1LeO",0,0,2,sn,0,
1.47E+18,"The vaccines that dont work against the delta strain are now going to work against the milder omicron strain, so we all need boosters say Pfizer.",0,0,0,sr,1,
1.47E+18,Fauci announces first Omicron variant case in the US https://t.co/xqEI9aw4zW via @YouTube HERE WE GO AGAIN this is not surprising because 20% of the United States by population refuse to get the jab with this situation will never get out from under Covid,0,0,0,sr,1,
1.47E+18,"I'm trying to think of another disease that requires 3 vaccine shots in a year because the first 2 shots wear out at the 6 month mark.

And will 3 even be the last?   As Pfizer/Moderna rack up billions in profit.
#Omicron #BCpoli #cdnpoli #COVID19",1,0,2,eo,-1,
1.47E+18,Just got my covid booster! Wheeeeee. 🎉,0,1,5,so,1,
1.47E+18,"Bill Gates is being charged with capital punishment by 1 foreign Nation. Bill Gates being a co investor with the corporation that produced a vaccine for coronavirus. The vaccine has caused death, due to side effects. Yet we have ""Grim Reaper fauci"" still dictating to America. WOW",0,0,1,pr,-1,
1.47E+18,"Idaho Governor Brad Little (R) to Neil: ""Awareness and transparency is always a good thing...I just want people to be aware, we want more people to get vaccinated."" @GovernorLittle https://t.co/V0DakBLP3F",3,0,3,pn,0,
1.47E+18,"So Trump is right after all and this is one giant I TOLD YOU SO, thanks to libtards and everyone wearing masks alone in their vehicles while on their way to get their 5th death jab. https://t.co/zLyFj9Pt9C",0,0,0,po,-1,
1.47E+18,"With developing nations unable to access COVID vaccines, Omicron could present a major problem. Here's why https://t.co/l09eJXlA1a via @ABCaustralia",0,0,0,sn,1,
1.47E+18,"#Omicron found in a vaccinated person in California

What a bunch of spaztic, nonsensical dribble

Imagine hyperventilating over every new flu strain that came along or the various respiratory illnesses.

You might want to investigate mind control

https://t.co/lDl588N9N5",0,0,0,sr,-1,
1.47E+18,do yall think the same government that allows the military to have a budget of $700 billion+ per year is same one trying to control us with a vaccine? like why wait they could wipe us out with that $700 billion if they wanted to rn lmfao,0,0,1,po,1,
1.47E+18,"Omicron is already everywhere.
Travel bans are pointless.
Evidence so far is mRNA vax (w boost) kicks its butt pretty darn good still.
If you think omicron is a reason to remain unvaxed, Darwin award.
Abortion is far safer than carrying a pregnancy to term and is a human right.",0,0,0,so,-1,
1.47E+18,The MORONIC variant has been said to be mild by the doctor who first discovered it !!! Calm the hell down already. And if vaxxed people are catching covid WTF is the point again ???!!!!!!!,1,0,0,sr,-1,
1.47E+18,Authorities are manipulating death-rate figures because the actual rates show the Fully Vaccinated are 286% more likely to die of Covid-19 https://t.co/bSjbr53Oi9 #media,0,0,0,sn,-1,
1.47E+18,The CDC isn’t changing its definition of ‘fully vaccinated’ to include boosters https://t.co/VAm9XfEgtk,2,5,7,pn,0,
1.47E+18,"To anti-American companies like @WolframResearch & @LumenTechCo:

You're coercing people to inject a risky, EXPERIMENTAL drug, under duress, just to keep their employment.

I know 3 harmed & 1 who died from this 💉. I know 0 who died from #Covid19. 

May you get what you deserve.",0,1,1,eo,-1,
1.47E+18,The Fifth Circuit Has Harsh Words For Biden's Vaccine Mandate https://t.co/mSOfSnZLBT,0,0,0,pn,0,
1.47E+18,"Recently, I posted that there will be mandatory digital passes in the UK for everyone, regardless of vaccination status, starting on December 25th, 2021.

Some people got mad at me.

________________

Getting mad at me is NOT an action plan.

#DoNotComply

https://t.co/qDAXDIQm57",5,2,9,po,-1,
1.47E+18,"#Germany reports Four More New Cases Among Fully Vaccinated !! https://t.co/7868mXj2ig As of today, there are now seven confirmed cases of the #Omicron  #covid19variant  in #Australia  ie six in New South Wales, and one in the Northern Territory.",0,0,0,sn,0,
1.47E+18,Has Joe Biden gotten cold feet over enforcing his bullshit vaccination mandate? https://t.co/iJhdKs5CTg,1,0,0,pr,-1,
1.47E+18,"Man I just got another shot last month & now they're talking about another variant. And they found out about it from a person who was already vaccinated 🤦🏾‍♀️.

Listen I'm not taking anymore shots 🙄",0,0,0,sr,-1,
1.47E+18,"Every time a new variant pops up, they jump down our throats about getting vaccinated. The entire fuckin world needs to also be vaccinated, morons! Stop hoarding the vaccines!",0,1,0,po,1,
1.47E+18,First #Omicron patient in US in SF Bay Area.  2 shot vaccinated. Recovering at home. Not hospitalized. #VaccineWorks #GetVaccinated,0,0,0,sr,1,
1.47E+18,"First #Omicron patient in #California returned to US from South Africa on Nov. 22, CDC said. Was fully vaccinated, had mild symptoms that are improving. The person has been self-quarantining since testing positive, and all known contacts negative.  https://t.co/j7iNoUPm1G",0,0,0,sn,0,
1.47E+18,Republican lawmakers plan to shut down U.S. government on Friday: report https://t.co/Tj1vHKaJoR  - GOP politicians continue to show how arrogant they are and only concern is how they appear to each other not everyday Americans. Out to screw us all!,0,0,0,pr,-1,
1.47E+18,How to freeze-dry a potential COVID-19 vaccine - https://t.co/OJBh4OUAOU{ https://t.co/9UfyqEhPsR,0,0,0,sn,0,
1.47E+18,A life-saving drug or vaccine doesn't need 24x7 mass advertising and campaigning!,0,0,5,po,1,
1.47E+18,"Understand that the latest screamfest over the new ""variant"" is due to four people in Botswana, all vaccinated, who got..... a cold.  

#Omicron https://t.co/8MzjHuGC8c",0,0,1,pr,0,
1.47E+18,GOP lawmakers push government shutdown over Biden's COVID-19 vaccine mandate - Washington Times https://t.co/mPSkJ7ahd4,0,0,0,pn,0,
1.47E+18,"It’s the 1st of December so here’s a festive reminder of last year’s Christmas single (and one that is sadly just as appropriate this year) - Santa’s Got The Vaccine…

https://t.co/CdnucGiTGg

#christmassingle #christmasnumberone #santa #vaccine #covid19 #yesitisonspotifytoo",1,0,1,po,1,
1.47E+18,"A year ago I distinctly remember Matt Hancock saying on National Television  "" Get your jab and you can have your Freedom "" those words are a bare faced LIE.",0,0,0,po,-1,
1.47E+18,"BUILDING SERVICE
Where: Dwight Community Centre
When: Tuesday, December 14, 2021 @ 1:00 pm
(All attendees must provide proof of double vaccine  and must pre-register) To pre-register, please email buildinginspections@lakeofbays.on.ca  
View notice here; https://t.co/t5lHBhHbMv https://t.co/DjkPDr8UnF",0,0,0,pn,1,
1.47E+18,"Booster jabs are available for those 40 years and over.
Protect yourself and others against #COVID19💉 

If you are:

✔️ Aged 40 years or over
✔️A frontline health and social care worker
✔️19-39 and clinically vulnerable (or living with)

Book here: https://t.co/Fzdtz15RAg https://t.co/S2RsG3HW0U",0,0,0,pn,1,
1.47E+18,CMS Vaccine Mandate Enjoined Nationwide https://t.co/1TbTdWGw0q | by @smithamundsen,0,0,0,pn,0,
1.47E+18,A profile of one family divided by vaccine politics reflects the divide of a nation https://t.co/dVOv9mlNiR,0,0,0,pn,0,
1.47E+18,"#msnbc RT COVID vaccine verification digital record offered in Washington #Seattle  #vanwa #portland  #waleg  @coinoregonizers #BlackLivesMatter   #Maddow #BuildBackBetterAct #oregon
 https://t.co/URFrVx7AeF",0,0,0,pn,0,
1.47E+18,"I loooove how ppl r up in arms about killing babies ""its my choice"" but when it comes to covid ""take the fucking vax"", ""we should round up n shoot antivaxers""  😂🤣 ppl really lack self awareness and its utterly INSANE! just admit u stand for NOTHING. https://t.co/VbCoIt0tBN",0,1,6,po,-1,
1.47E+18,"“Taking your chances and hoping for successful treatment in the hospital doesn’t convey the full picture of the impact of Covid-19. Our recommendation . . . is to use preventive measures, such as vaccination, to prevent severe episodes of Covid-19.” https://t.co/lLACOviiBn",0,0,0,sn,1,
1.47E+18,Canada next?  https://t.co/yLyeEoULYl,0,0,0,pr,0,
1.47E+18,"Now that Omicron is here in the US, here is a nice blog to show you why you still have some protection against this new variant if you are vaccinated: https://t.co/kVDN3vIlcb",0,0,0,sr,1,
1.47E+18,Republicans Threaten Government Shutdown Over Vaccine Mandates https://t.co/khdJzIAQFM,0,0,0,pn,0,
1.47E+18,"(US case of COVID-19 omicron variant identified in California | AP News) https://t.co/oZW2G5Cvpp 

WASHINGTON (AP) — A person in California who had been vaccinated against COVID-19 became the first in the U.S. to have an identified c...",0,0,0,sn,0,
1.47E+18,Shorter: “F’k off Srdjan. The world doesn’t revolve around your idiot son!”  https://t.co/RLYSdOIdOL,0,0,0,pr,0,
1.47E+18,"Pregnant Hysterics:

""I'm sorry, I can't go to that Sushii restaurant. Can't be too careful, ya know?""

Pregnant Hysterics when there's a politically fashionable, untested vax against a cold: https://t.co/hHFNTLrNM7",1,0,4,so,-1,
1.47E+18,This is what vaccine jihad looks like. | https://t.co/A3sCH2PNiC https://t.co/TtQyCKRyhK,0,0,0,pr,-1,
1.47E+18,"…and yet, I believe just about all of these manipulative hypocrites are vaccinated themselves.

A group of Republicans could briefly shut down the government over vaccine mandates - BuzzFeed News https://t.co/58g9JbRpcL",0,0,0,pr,1,
1.47E+18,I don't want to be rude but if my plans for next year are ruined because of people refusing to get vaccinated and/or refusing to wear masks I'm going to lose it because it seems some people just can't grasp the concept of a pandemic. Download plague inc or something.,0,0,1,po,1,
1.47E+18,"Our club has just become no vax, no play (which I agree with). Was wondering what the experience around the world is. Are many clubs doing this? it has become common in NZ now.",0,0,0,po,1,
1.47E+18,"They should allow them an opportunity to leave the national guard or military if they are against the vaccine. Where are their rights?
#politics #nationalguard #army

Defense Secretary Austin orders National Guard to get vaccinated or face loss of pay https://t.co/V6FxpJVTVB",0,0,0,pr,0,
1.47E+18,"Don't wait. If you're concerned about Omicron, get vaccinated.

If you're already vaccinated, get boosted.",33,6,124,so,1,
1.47E+18,"Booster or not booster?
If I don't get it, I might get covid and die.
If I get it, my sarcoidosis might turn worse, chronic, and kill me.
Decisions, decisions...",0,0,0,so,0,
1.47E+18,"I need to be a better human...

https://t.co/n3ZB2MFtS8",0,0,0,pr,0,
